17267,17268,17269,17270,17271,17272,17273,17274,17275,17276,17277,17278,17279,17280,17281,17282,17283,17284,17285,17286,17287,17288,17289,17290,17291,17292,17293,17294,17295,17296,17297,17298,17299,17300,17301,17302,17303,17304,17305,17306,17307,17308,17309,17310,17311,17312,17313,17314,17315,17316,17317,17318,17319,17320,17321,17322,17323,17324,17325,17326,17327,17328,17329,17330,17331,17332,17333,17334,17335,17336,17337,17338,17339,17340,17341,17342,17343,17344,17345,17346,17347,17348,17349,17350,17351,17352,17353,17354,17355,17356,17357,17358,17359,17360,17361,17362,17363,17364,17365,17366,17367,17368,17369,17370,17371,17372,17373,17374,17375,17376,17377,17378,17379,17380,17381,17382,17383,17384,17385,17386,17387,17388,17389,17390,17391,17392,17393,17394,17395,17396,17397,17398,17399,17400,17401,17402,17403,17404,17405,17406,17407,17408,17409,17410,17411,17412,17413,17414,17415,17416,17417,17418,17419,17420,17421,17422,17423,17424,17425,17426,17427,17428,17429,17430,17431,17432,17433,17434,17435,17436,17437,17438,17439,17440,17441,17442,17443,17444,17445,17446,17447,17448,17449,17450,17451,17452,17453,17454,17455,17456,17457,17458,17459,17460,17461,17462,17463,17464,17465,17466,17467,17468,17469,17470,17471,17472,17473,17474,17475,17476,17477,17478,17479,17480,17481,17482,17483,17484,17485,17486,17487,17488,17489,17490,17491,17492,17493,17494,17495,17496,17497,17498,17499,17500,17501,17502,17503,17504,17505,17506,17507,17508,17509,17510,17511,17512,17513,17514,17515,17516,17517,17518,17519,17520,17521,17522,17523,17524,17525,17526,17527,17528,17529,17530,17531,17532,17533,17534,17535,17536,17537,17538,17539,17540,17541,17542,17543,17544,17545,17546,17547,17548,17549,17550,17551,17552,17553,17554,17555,17556,17557,17558,17559,17560,17561,17562,17563,17564,17565,17566,17567,17568,17569,17570,17571,17572,17573,17574,17575,17576,17577,17578,17579,17580,17581,17582,17583,17584,17585,17586,17587,17588,17589,17590,17591,17592,17593,17594,17595,17596,17597,17598,17599,17600,17601,17602,17603,17604,17605,17606,17607,17608,17609,17610,17611,17612,17613,17614,17615,17616,17617
3,3,2,3,2,5,4,2,2,4,7,4,1,2,3,4,3,5,3,4,3,5,6,5,2,3,2,4,6,4,4,3,4,3,4,3,2,2,3,6,4,2,4,4,4,5,4,2,3,4,4,6,4,5,3,3,2,6,6,3,4,4,4,3,4,3,4,6,5,7,5,3,5,5,3,5,3,5,4,3,5,5,3,4,5,3,5,5,6,7,5,4,4,3,4,4,3,6,7,5,6,5,4,3,6,4,6,6,5,5,4,6,7,5,5,5,5,4,4,3,3,5,14,46,93,146,176,197,202,144,29,14,1,1,5,6,5,7,6,7,6,6,4,5,5,6,5,5,7,6,5,6,5,7,9,7,5,6,6,6,9,6,5,6,5,5,7,6,6,4,5,5,5,5,5,6,6,7,6,6,6,5,7,6,5,5,3,4,6,5,6,7,9,7,6,4,5,7,6,6,7,7,10,9,4,5,5,4,6,7,6,7,7,6,7,6,5,7,5,7,6,5,5,6,6,4,5,4,6,6,6,6,7,9,10,6,4,6,5,6,9,9,5,6,7,7,5,5,6,4,6,5,5,5,6,7,5,6,6,7,7,6,5,6,6,7,5,4,6,7,7,6,7,5,5,5,6,4,6,6,6,6,9,7,9,5,6,5,5,5,5,7,9,6,7,6,4,5,5,5,5,5,5,9,6,6,5,5,6,6,6,4,6,7,6,6,6,5,4,5,4,4,5,6,6,5,4,5,5,6,6,5,6,5,6,6,7,4,4,3,6,7,6,4,4,6,4,4,5,4,5
3,3,2,4,4,4,3,5,2,2,4,4,3,2,2,2,5,5,4,3,2,3,6,5,4,4,1,3,3,3,5,5,4,3,2,3,3,4,5,4,3,3,2,3,4,4,4,3,4,3,5,4,4,4,4,3,9,7,5,3,4,3,4,5,4,4,3,2,5,5,5,5,5,4,2,4,7,5,4,5,4,4,6,5,4,6,4,5,6,4,6,3,4,5,5,3,6,6,5,5,6,6,3,3,7,7,6,4,4,5,6,4,5,6,7,7,4,4,3,5,4,4,9,21,69,116,154,188,180,79,20,9,2,1,5,5,5,6,7,7,6,5,6,4,6,5,4,5,5,5,4,5,6,5,6,7,6,5,5,6,6,7,6,6,5,4,5,4,5,5,5,4,7,7,6,7,6,7,6,5,7,7,4,4,5,4,5,6,6,5,7,6,5,9,5,5,6,6,6,6,7,10,9,6,4,3,6,6,6,6,7,6,6,7,6,6,7,6,5,6,7,5,4,3,5,5,6,6,7,7,9,6,7,11,7,6,5,4,5,6,7,7,6,5,6,7,5,4,6,5,7,5,5,5,9,9,6,6,6,6,6,6,6,6,5,7,7,5,6,6,7,6,6,6,7,4,4,5,4,7,6,6,6,7,7,5,6,6,5,5,5,6,9,7,6,6,4,5,5,4,4,6,6,7,9,4,5,5,4,4,6,6,6,6,6,4,5,4,5,5,5,5,5,6,5,5,5,5,6,6,5,6,5,5,6,5,5,5,3,4,5,5,4,5,5,5,4,6,6,5,5
2,4,4,4,4,3,3,4,4,3,3,5,3,2,3,3,6,6,3,3,3,2,6,5,5,3,3,2,4,4,6,3,3,2,3,3,3,7,4,4,3,4,3,3,5,5,3,3,3,4,5,4,4,3,2,4,7,7,5,3,3,3,4,5,3,3,3,4,4,5,5,6,2,3,5,4,4,5,5,5,4,7,4,3,4,3,4,6,5,4,4,4,4,4,5,4,5,5,5,6,6,5,5,7,9,9,6,5,4,4,6,5,3,6,7,6,5,4,5,5,5,5,3,14,27,35,73,113,95,37,15,6,1,1,6,7,4,5,6,6,6,6,6,6,4,5,5,5,5,4,5,5,5,5,6,5,5,5,7,5,6,6,5,5,5,6,5,5,4,4,5,5,6,5,6,5,5,6,6,6,7,5,5,3,5,5,7,6,4,6,9,6,5,6,6,6,5,5,4,6,9,9,7,7,6,3,6,7,7,7,5,5,7,5,6,7,6,5,5,5,6,6,4,6,5,5,5,5,7,7,6,7,9,7,7,6,5,5,6,5,5,7,7,5,6,4,6,7,6,6,5,6,5,7,9,9,6,6,5,6,5,5,6,5,7,5,5,5,6,4,6,7,7,7,7,7,5,6,6,5,6,7,6,7,6,5,5,6,6,6,6,5,9,11,6,6,6,5,4,3,5,6,7,7,7,6,5,4,4,6,5,9,6,5,6,5,5,3,4,6,5,5,6,6,5,5,5,5,6,5,6,6,6,5,5,5,4,4,5,5,5,5,3,4,6,6,7,6,5,5,5
4,5,4,3,4,1,4,3,3,3,2,3,4,3,4,5,6,5,3,2,3,3,5,5,3,1,2,3,5,4,4,3,3,2,2,5,6,7,5,4,5,4,3,2,6,9,3,3,3,2,5,6,4,5,4,3,6,5,5,3,4,4,5,5,3,3,4,5,5,4,5,6,4,6,5,4,5,5,4,3,7,4,4,4,4,2,4,4,4,3,2,6,5,4,6,4,5,5,4,4,4,5,5,7,7,7,4,5,5,4,4,5,4,6,6,5,5,5,6,5,5,4,5,5,9,12,18,25,27,20,12,4,3,3,4,6,3,5,5,7,5,5,5,5,4,4,4,5,5,4,7,6,6,6,3,5,5,6,5,4,5,4,4,5,4,7,6,5,4,4,5,7,6,5,5,4,6,7,5,5,6,5,5,6,7,6,5,6,5,6,5,5,5,6,5,6,6,5,7,7,6,7,9,6,5,6,6,6,5,6,4,5,6,5,5,5,4,5,5,7,6,5,5,5,6,6,5,6,7,6,7,7,7,6,5,4,7,6,4,5,6,6,4,4,6,4,7,7,6,6,6,3,4,6,7,9,6,4,5,6,4,5,6,6,9,9,4,9,6,6,7,7,7,6,7,9,7,6,6,4,6,5,6,6,7,7,6,5,6,6,6,6,9,7,6,6,5,6,7,5,5,6,6,5,6,7,4,5,5,6,5,5,9,7,5,4,5,5,5,6,5,5,5,7,7,6,6,6,6,7,5,7,6,5,6,5,5,5,3,5,3,3,6,4,7,7,9,7,3,3,5
4,4,4,3,3,3,3,4,3,3,3,3,4,4,4,4,5,5,3,4,3,2,3,5,2,2,4,2,4,4,4,3,4,3,5,5,5,7,4,3,5,4,2,3,9,10,4,4,1,2,5,6,6,3,2,3,5,4,4,5,6,4,5,4,2,3,4,5,3,4,6,7,7,7,5,5,5,4,4,4,4,4,4,4,4,5,4,4,5,3,5,5,5,5,5,4,5,5,5,4,5,6,5,6,6,4,5,5,3,4,3,4,5,4,6,6,6,6,5,5,4,5,6,4,4,5,9,12,15,14,7,4,4,4,4,5,4,4,4,6,6,5,6,5,7,5,5,6,5,5,6,6,6,6,3,6,6,4,4,6,4,6,3,4,5,6,5,4,6,5,6,6,7,3,5,4,6,7,5,5,5,5,7,7,7,6,6,7,6,7,5,6,5,5,4,6,5,6,6,5,6,5,7,6,6,5,6,5,6,5,3,4,5,6,4,5,5,5,5,6,5,6,6,6,7,6,6,6,7,7,9,6,5,5,5,4,4,6,5,5,7,6,4,5,6,5,6,7,9,6,5,4,6,6,7,10,5,5,4,4,6,5,7,7,7,6,5,6,6,6,7,6,7,5,6,7,9,7,6,4,4,6,6,5,7,6,6,6,6,6,5,6,7,6,5,7,6,7,6,3,4,4,5,6,5,5,5,6,7,6,5,5,9,7,6,4,4,5,7,5,5,6,6,6,6,7,7,6,7,5,5,6,7,6,5,6,6,5,4,5,5,5,5,5,6,7,6,6,4,3,4
3,4,4,3,3,1,2,2,2,2,3,4,6,5,4,3,3,3,5,2,4,3,6,4,4,3,3,3,2,4,5,4,6,6,3,3,6,5,3,4,5,4,1,4,7,9,2,3,4,4,6,6,4,4,3,2,4,5,5,4,5,6,5,3,3,4,4,4,3,4,6,6,7,6,5,5,3,5,5,6,4,4,4,4,4,4,5,3,3,5,4,4,4,3,4,3,4,4,4,5,5,5,4,5,6,4,7,4,3,3,7,5,6,4,6,7,6,5,4,4,4,5,4,4,4,5,3,5,10,5,4,5,5,6,4,4,5,6,5,4,6,4,5,6,7,7,4,4,5,5,5,7,6,7,5,5,5,5,6,5,5,5,4,6,6,7,6,7,5,6,6,5,5,7,5,5,5,6,7,9,6,5,6,6,4,4,6,7,6,5,7,5,5,5,6,6,5,6,4,5,4,5,7,4,5,5,5,6,6,6,3,4,9,7,5,7,5,6,7,7,4,4,6,6,5,6,4,4,5,7,7,9,6,4,4,4,5,5,6,5,5,7,6,7,4,5,7,5,5,6,6,5,5,6,6,6,4,4,5,6,6,6,9,7,5,6,5,7,6,6,6,6,4,6,6,9,7,7,7,5,5,5,6,4,9,7,5,5,6,6,5,6,5,6,5,6,7,7,6,6,6,5,5,6,5,5,6,5,6,6,6,7,7,5,6,6,5,5,5,5,6,7,6,6,6,7,5,6,7,7,6,5,7,6,7,5,6,4,4,5,4,5,4,5,4,4,6,6,5,3,4
4,4,4,3,3,3,1,3,1,4,4,3,4,5,5,2,4,4,4,5,5,5,4,4,2,3,4,3,3,4,4,6,5,4,3,4,4,4,3,2,4,4,1,3,5,5,2,1,5,4,5,2,3,2,5,3,3,5,5,3,4,5,4,3,4,3,3,3,3,3,6,5,4,5,4,5,5,6,7,5,5,4,5,4,4,4,4,4,3,5,5,5,3,3,3,4,5,5,6,5,5,3,3,3,6,5,6,5,4,2,5,6,5,5,5,6,7,6,4,3,5,5,6,5,4,3,4,1,4,5,4,4,7,6,4,5,4,4,2,5,5,5,6,7,7,6,6,6,5,4,5,6,6,6,6,4,5,6,6,5,5,5,4,5,5,7,7,7,5,6,5,6,7,10,6,4,5,6,7,10,6,5,6,5,4,5,9,7,6,6,7,6,5,5,4,5,6,6,6,5,4,5,5,6,6,5,5,5,6,6,5,6,7,7,6,5,6,7,6,7,5,5,5,6,7,6,5,4,6,6,6,9,5,5,5,4,5,6,7,7,6,5,9,7,4,5,4,6,7,6,6,6,7,6,5,5,6,5,6,6,6,5,7,9,6,6,6,7,6,6,4,4,6,6,7,6,5,7,5,4,5,4,5,6,9,7,6,5,6,6,6,6,6,6,7,7,7,7,6,6,4,6,6,6,6,5,6,5,6,7,5,5,6,6,7,5,7,6,5,5,6,9,7,6,6,5,6,4,6,7,6,5,7,6,7,5,5,5,5,6,6,5,5,5,6,5,4,4,4,4,4
2,3,3,4,2,3,5,2,3,3,3,3,5,5,5,4,4,3,4,3,6,5,4,4,3,3,4,5,3,4,3,6,5,5,4,5,4,3,2,4,5,5,3,3,4,4,3,2,1,3,4,4,3,2,3,3,4,5,4,4,4,2,3,3,3,3,4,3,4,2,5,4,3,4,3,4,4,5,5,4,3,4,4,3,4,4,4,5,6,4,4,4,3,5,4,5,5,5,6,5,4,4,4,4,4,4,10,10,3,5,7,9,6,5,5,5,5,5,5,6,5,5,6,6,6,5,4,3,4,5,5,4,5,7,7,7,5,4,7,6,4,5,6,7,6,6,7,6,5,4,5,4,6,6,5,6,5,4,6,6,6,5,5,5,5,7,5,7,4,4,5,7,6,7,6,6,4,6,9,9,6,5,5,5,6,6,5,7,6,6,6,7,5,4,6,6,5,5,6,6,6,4,6,6,6,5,6,5,5,6,6,6,5,6,6,5,5,7,9,6,5,4,5,6,5,7,7,5,6,6,6,7,6,5,5,5,6,6,6,5,4,6,9,9,5,5,5,6,7,7,6,5,7,7,5,5,7,5,7,6,6,9,6,7,5,6,7,7,6,5,6,6,6,4,6,6,4,5,5,5,5,5,7,6,4,6,6,6,4,9,5,5,5,6,6,5,6,5,5,5,6,6,6,7,9,7,6,7,7,6,6,4,6,6,5,6,7,5,5,5,6,7,7,6,6,4,5,7,7,7,5,7,6,5,6,6,5,6,5,5,6,6,5,7,6,4,6,5,4,2,5
3,5,3,5,4,3,3,4,2,3,3,4,5,3,4,5,5,4,3,5,3,4,5,5,3,3,5,4,3,4,4,4,5,5,5,3,2,3,3,5,4,5,1,4,3,3,4,3,2,3,5,4,3,3,6,7,5,3,4,3,3,2,3,3,4,4,3,3,4,4,3,4,4,4,4,3,4,4,4,4,2,4,4,4,5,5,4,4,6,3,4,4,3,4,5,6,6,5,4,4,4,4,3,2,4,4,10,9,5,3,7,6,4,4,5,5,5,5,5,5,4,5,6,6,6,4,4,5,4,6,3,4,10,6,9,9,3,5,6,6,5,3,5,5,7,7,5,4,3,3,4,5,5,3,7,5,5,5,6,7,5,6,6,6,4,5,6,5,5,5,6,9,7,9,6,5,4,6,7,7,7,6,5,5,6,6,6,6,7,7,6,6,5,5,5,4,5,5,6,6,5,6,7,6,5,5,6,6,5,5,6,5,6,6,5,5,6,7,6,5,5,4,5,6,7,9,7,6,7,5,5,7,5,6,5,4,5,4,7,6,6,6,10,9,4,5,5,6,7,7,6,6,7,6,5,5,6,6,5,6,7,7,9,5,7,6,5,6,6,6,5,6,6,5,7,7,4,6,5,5,5,7,6,6,6,4,7,7,5,5,4,7,9,5,6,5,6,6,6,5,6,6,5,9,7,6,5,5,5,6,5,6,6,6,5,5,6,6,5,4,5,7,9,9,4,3,6,6,7,7,7,6,7,6,6,6,5,5,6,5,6,6,9,5,6,6,5,6,2,5,5
